filename,width,height,class,xmin,ymin,xmax,ymax
moderate_170_jpg.rf.676496b3efd86e0a69d855307e649955.jpg,256,143,Door,69,68,91,105
0060_JPEG.rf.67aaaf76e612e645b79cb0716ac96bea.jpg,256,170,Fender,88,47,138,107
major_280_jpg.rf.677af9bd5503668babcf9917049c9b76.jpg,256,170,Fender,87,44,204,102
major_280_jpg.rf.677af9bd5503668babcf9917049c9b76.jpg,256,170,Bonnet,87,24,191,75
major_280_jpg.rf.677af9bd5503668babcf9917049c9b76.jpg,256,170,Bumper,77,94,113,134
minor_277_jpg.rf.6778aa3676f6a3c218a23488079c226f.jpg,256,170,Fender,21,28,148,137
minor_277_jpg.rf.6778aa3676f6a3c218a23488079c226f.jpg,256,170,Fender,148,77,254,133
minor_277_jpg.rf.6778aa3676f6a3c218a23488079c226f.jpg,256,170,Dickey,203,5,254,26
damage_6617_jpg.rf.67604adfde23cbe6414b154b2a486b4d.jpg,256,170,Door,0,3,207,170
moderate_297_jpg.rf.67915248b6a88fcb436a8c971f92ea96.jpg,256,154,Windshield,78,32,186,66
moderate_297_jpg.rf.67915248b6a88fcb436a8c971f92ea96.jpg,256,154,Fender,20,52,34,79
moderate_297_jpg.rf.67915248b6a88fcb436a8c971f92ea96.jpg,256,154,Door,24,55,58,116
moderate_297_jpg.rf.67915248b6a88fcb436a8c971f92ea96.jpg,256,154,Door,34,31,61,59
0007_JPEG.rf.67ac6bc505683008a8234c5dd48136ea.jpg,256,136,Windshield,123,40,256,136
moderate_241_jpg.rf.6786329dc56f32aebe1232c2b5882972.jpg,256,170,Windshield,43,7,208,62
moderate_241_jpg.rf.6786329dc56f32aebe1232c2b5882972.jpg,256,170,Dickey,33,48,214,119
moderate_241_jpg.rf.6786329dc56f32aebe1232c2b5882972.jpg,256,170,Light,30,64,56,105
moderate_241_jpg.rf.6786329dc56f32aebe1232c2b5882972.jpg,256,170,Bumper,39,97,207,146
0042_JPEG.rf.67b32522dc4632538a46db964bddf0f8.jpg,256,191,Light,55,52,84,80
0042_JPEG.rf.67b32522dc4632538a46db964bddf0f8.jpg,256,191,Bumper,29,80,248,134
0042_JPEG.rf.67b32522dc4632538a46db964bddf0f8.jpg,256,191,Bonnet,150,27,242,73
damage_5502_jpg.rf.676a8b822a180253014f06a4df633096.jpg,256,170,Dickey,0,2,202,170
damage_6503_jpg.rf.67bd1e18eb7db211c6e060119328b70f.jpg,256,192,Light,56,0,256,129
damage_6503_jpg.rf.67bd1e18eb7db211c6e060119328b70f.jpg,256,192,Bumper,0,123,255,192
major_355_jpg.rf.67c7624e014c699b9e953cda4b39274b.jpg,256,191,Door,118,14,239,132
damage_4046_jpg.rf.67d7676813dc8573688bf107151f5517.jpg,256,170,Door,0,4,253,168
minor_87_jpg.rf.67b79f758c243c497eb7e5cd042b5da1.jpg,256,191,Fender,154,85,191,136
minor_87_jpg.rf.67b79f758c243c497eb7e5cd042b5da1.jpg,256,191,Fender,236,70,255,95
minor_87_jpg.rf.67b79f758c243c497eb7e5cd042b5da1.jpg,256,191,Door,192,90,242,127
damage_8475_jpg.rf.67de327739097b70d895a231757620f5.jpg,256,143,Door,120,52,256,141
damage_8475_jpg.rf.67de327739097b70d895a231757620f5.jpg,256,143,Door,23,11,133,97
damage_7291_jpg.rf.67ee58bb9f71f8709b9f72c3c5c86c59.jpg,256,171,Bumper,60,13,256,171
damage_7291_jpg.rf.67ee58bb9f71f8709b9f72c3c5c86c59.jpg,256,171,Light,93,0,207,20
moderate_214_jpg.rf.67e511fcec4c99628a7b2cde836ca06a.jpg,256,191,Windshield,0,1,221,188
damage_1731_jpg.rf.67f058d0cbd4466e35f2a48be4b56e63.jpg,190,256,Door,0,11,190,256
moderate_28_jpg.rf.682290acd5191c189dfdca84bee7f96b.jpg,256,143,Fender,121,35,191,109
moderate_28_jpg.rf.682290acd5191c189dfdca84bee7f96b.jpg,256,143,Bumper,130,96,256,143
damage_7851_jpg.rf.68377bebb494d943d1958e811f375db8.jpg,256,144,Bumper,21,20,202,133
minor_94_jpg.rf.6834d0aa1e0d3a8aa8e27ce69ccc0c6c.jpg,256,191,Fender,90,66,167,129
minor_94_jpg.rf.6834d0aa1e0d3a8aa8e27ce69ccc0c6c.jpg,256,191,Fender,5,63,27,86
damage_4223_jpg.rf.6843e0457a0ab6c1869bd5ea3220038a.jpg,256,146,Door,74,35,256,145
damage_4223_jpg.rf.6843e0457a0ab6c1869bd5ea3220038a.jpg,256,146,Door,2,36,80,146
0017_JPEG.rf.68852ff43563cc54735976655b262769.jpg,256,170,Bonnet,80,46,228,89
0017_JPEG.rf.68852ff43563cc54735976655b262769.jpg,256,170,Bumper,99,80,251,147
damage_866_jpg.rf.6846cb0f2c99742f20dc1b06dc627f41.jpg,256,170,Fender,1,36,253,170
damage_866_jpg.rf.6846cb0f2c99742f20dc1b06dc627f41.jpg,256,170,Light,40,40,187,116
damage_8376_jpg.rf.6891775dd493086d76540e7acd27daba.jpg,256,172,Windshield,77,0,256,172
damage_3902_jpg.rf.6898e0936bcc3f5f894632cefec7a7db.jpg,256,192,Fender,0,0,256,176
major_328_jpg.rf.68d6ea9990872082205daa9114ebc781.jpg,256,143,Door,30,24,142,92
major_328_jpg.rf.68d6ea9990872082205daa9114ebc781.jpg,256,143,Fender,95,31,181,91
major_328_jpg.rf.68d6ea9990872082205daa9114ebc781.jpg,256,143,Fender,4,48,42,97
damage_122_jpg.rf.68b1f69bafb23649de410992cc5dfa15.jpg,256,170,Bumper,62,17,256,170
damage_122_jpg.rf.68b1f69bafb23649de410992cc5dfa15.jpg,256,170,Fender,18,0,112,38
damage_6432_jpg.rf.68d91cf2b3d6bf6d0adbf4b159e2f940.jpg,256,134,Windshield,2,15,256,134
0016_JPEG.rf.68ed894809c21265fea2dc41daa6cf91.jpg,256,170,Fender,78,70,143,151
damage_6496_jpg.rf.68fc82b929fb14bc212cdae11896b87f.jpg,256,169,Bumper,41,82,185,169
damage_6496_jpg.rf.68fc82b929fb14bc212cdae11896b87f.jpg,256,169,Bumper,40,2,75,67
damage_6496_jpg.rf.68fc82b929fb14bc212cdae11896b87f.jpg,256,169,Light,63,3,176,113
0077_JPEG.rf.691e1d5e33d7e48fd68e10d4822cf70f.jpg,256,191,Fender,95,66,167,124
0077_JPEG.rf.691e1d5e33d7e48fd68e10d4822cf70f.jpg,256,191,Bumper,144,117,166,141
0077_JPEG.rf.691e1d5e33d7e48fd68e10d4822cf70f.jpg,256,191,Fender,10,36,31,61
minor_218_jpg.rf.691634581ce62504afec4aa9171a79d5.jpg,256,191,Bumper,66,38,169,138
damage_6392_jpg.rf.69126e7c1db69f1e60301de524992eb7.jpg,256,191,Windshield,26,35,201,157
damage_2422_jpg.rf.6931eed9929daabc714b7f13242e76ab.jpg,256,191,Bumper,86,36,220,176
moderate_49_jpg.rf.69500baf63e3fff07bd3e93a74fd2efd.jpg,256,170,Door,80,51,186,137
moderate_49_jpg.rf.69500baf63e3fff07bd3e93a74fd2efd.jpg,256,170,Fender,14,69,85,134
major_243_jpg.rf.691f26c1d30c31cea36f0f00f1e1f008.jpg,256,191,Dickey,168,58,236,128
major_243_jpg.rf.691f26c1d30c31cea36f0f00f1e1f008.jpg,256,191,Light,154,57,176,107
major_243_jpg.rf.691f26c1d30c31cea36f0f00f1e1f008.jpg,256,191,Bumper,141,114,236,152
damage_8097_jpg.rf.6946d5d24d31e3c5d1e376189bee9413.jpg,256,170,Door,46,61,109,131
damage_8097_jpg.rf.6946d5d24d31e3c5d1e376189bee9413.jpg,256,170,Fender,0,85,49,157
0047_JPEG.rf.6993651f6ba2a2d540d9dce8a4aa39a1.jpg,256,159,Fender,154,69,229,146
0047_JPEG.rf.6993651f6ba2a2d540d9dce8a4aa39a1.jpg,256,159,Door,69,58,179,141
damage_2576_jpg.rf.6987503892f80f11e3c3fc37305ad763.jpg,256,169,Fender,0,10,256,138
0228_JPEG.rf.699cb74dd95aff9162da4c43ce2ec6bb.jpg,256,191,Door,57,21,98,107
0228_JPEG.rf.699cb74dd95aff9162da4c43ce2ec6bb.jpg,256,191,Fender,82,63,156,130
0228_JPEG.rf.699cb74dd95aff9162da4c43ce2ec6bb.jpg,256,191,Bumper,128,124,201,165
0228_JPEG.rf.699cb74dd95aff9162da4c43ce2ec6bb.jpg,256,191,Fender,36,23,60,64
moderate_201_jpg.rf.697f5899aba0f2361eca4f1669c540dd.jpg,256,191,Bumper,82,72,208,149
major_334_jpg.rf.69c98b18836287dfaa19e9869f5faeb6.jpg,256,170,Fender,106,44,171,84
major_334_jpg.rf.69c98b18836287dfaa19e9869f5faeb6.jpg,256,170,Bumper,81,65,117,129
major_334_jpg.rf.69c98b18836287dfaa19e9869f5faeb6.jpg,256,170,Bonnet,91,18,196,65
major_161_jpg.rf.69cd46778e4130f13f6f0a160984ffd4.jpg,256,170,Bonnet,38,35,168,95
major_161_jpg.rf.69cd46778e4130f13f6f0a160984ffd4.jpg,256,170,Bumper,83,85,192,138
damage_7124_jpg.rf.69eee97c366f8a585b23c3cb79d8af47.jpg,256,170,Bumper,32,53,213,170
major_21_jpg.rf.69f4fe3db408bf8a4130176c748aa2a5.jpg,256,191,Dickey,98,60,188,92
major_21_jpg.rf.69f4fe3db408bf8a4130176c748aa2a5.jpg,256,191,Light,117,86,166,125
major_21_jpg.rf.69f4fe3db408bf8a4130176c748aa2a5.jpg,256,191,Bumper,126,109,202,148
major_286_jpg.rf.69c10852bf2c1989cda21f8ee6ae0f29.jpg,256,143,Fender,87,21,197,105
major_286_jpg.rf.69c10852bf2c1989cda21f8ee6ae0f29.jpg,256,143,Fender,191,16,245,74
major_286_jpg.rf.69c10852bf2c1989cda21f8ee6ae0f29.jpg,256,143,Bumper,222,64,256,112
major_286_jpg.rf.69c10852bf2c1989cda21f8ee6ae0f29.jpg,256,143,Bumper,3,72,153,138
minor_13_jpg.rf.6a06cee7e20d24ab55b9ca87d9ef6b99.jpg,256,147,Bumper,109,46,188,141
moderate_238_jpg.rf.6a24c59055ceabe23d18bc7144deed5b.jpg,256,159,Dickey,35,3,253,60
major_215_jpg.rf.6a4c34b2104032883a94b0848e1789cf.jpg,256,191,Bonnet,143,113,205,135
major_215_jpg.rf.6a4c34b2104032883a94b0848e1789cf.jpg,256,191,Bumper,154,121,220,152
moderate_288_jpg.rf.6a3846c1fb9a6a453eeebcfd340111ec.jpg,256,143,Fender,91,57,153,96
moderate_288_jpg.rf.6a3846c1fb9a6a453eeebcfd340111ec.jpg,256,143,Light,67,65,108,86
moderate_288_jpg.rf.6a3846c1fb9a6a453eeebcfd340111ec.jpg,256,143,Bumper,55,79,112,108
damage_7673_jpg.rf.6a2f5df61e7d7d2028b3c322cd2a3ecd.jpg,256,170,Door,0,0,256,170
damage_7674_jpg.rf.6a3ae631e91c05cdb3a47c2fc1a9f248.jpg,256,170,Door,4,22,185,170
damage_7674_jpg.rf.6a3ae631e91c05cdb3a47c2fc1a9f248.jpg,256,170,Door,186,23,256,170
0204_JPEG.rf.6a0a2838b0ae8f27713ebbfdb1bb61b5.jpg,256,170,Bumper,123,38,256,110
0204_JPEG.rf.6a0a2838b0ae8f27713ebbfdb1bb61b5.jpg,256,170,Light,171,21,249,53
damage_1382_jpg.rf.6a685a8427ebb79d185755b2b329fb3e.jpg,191,256,Bumper,0,2,156,256
moderate_191_jpg.rf.6a55b9a52e72338f6afbc731da137d6c.jpg,256,191,Bumper,127,67,255,179
moderate_191_jpg.rf.6a55b9a52e72338f6afbc731da137d6c.jpg,256,191,Fender,79,25,208,115
moderate_191_jpg.rf.6a55b9a52e72338f6afbc731da137d6c.jpg,256,191,Dickey,127,0,242,32
moderate_191_jpg.rf.6a55b9a52e72338f6afbc731da137d6c.jpg,256,191,Fender,25,36,79,112
0027_JPEG.rf.6a86bb62112a8f2c75b8bfc8871c5231.jpg,256,191,Fender,124,87,165,114
0027_JPEG.rf.6a86bb62112a8f2c75b8bfc8871c5231.jpg,256,191,Door,164,78,208,128
damage_7375_jpg.rf.6a9c03c823d9becc1b156ac426ede556.jpg,256,192,Fender,51,35,219,121
minor_208_jpg.rf.6aa0e732f6cb8fac6bc554f231edda57.jpg,256,191,Door,162,82,195,113
damage_1733_jpg.rf.6a9d8967d24e62e4a40e9d79c1781e97.jpg,256,190,Door,23,0,255,161
0045_JPEG.rf.6aae7f78ef77b20ec54c8d8c0cf935dc.jpg,256,191,Fender,82,82,183,138
0045_JPEG.rf.6aae7f78ef77b20ec54c8d8c0cf935dc.jpg,256,191,Dickey,115,66,253,101
0045_JPEG.rf.6aae7f78ef77b20ec54c8d8c0cf935dc.jpg,256,191,Bumper,169,95,251,135
minor_123_jpg.rf.6aae2af47bc84fc4c22253c3df1f8077.jpg,256,191,Bonnet,19,52,168,126
damage_2364_jpg.rf.6ac975ab05087974acce5ff66ec89bd9.jpg,256,191,Bumper,115,37,234,179
0034_JPEG.rf.6ac9171e846cdf953280d76a5de3b751.jpg,256,192,Door,154,62,222,133
damage_9169_jpg.rf.6ac62d4bcf2074e5f378fb94ace5cbcd.jpg,256,191,Bumper,36,91,195,182
damage_9169_jpg.rf.6ac62d4bcf2074e5f378fb94ace5cbcd.jpg,256,191,Light,70,8,149,69
damage_3085_jpg.rf.6acc51bdfedc51d0518cc74e0d04f3d5.jpg,256,170,Fender,71,0,256,125
major_21_jpg.rf.6aed9cb73b4fdf73156eb9073cd46f4a.jpg,256,191,Dickey,70,60,159,92
major_21_jpg.rf.6aed9cb73b4fdf73156eb9073cd46f4a.jpg,256,191,Light,95,86,143,125
major_21_jpg.rf.6aed9cb73b4fdf73156eb9073cd46f4a.jpg,256,191,Bumper,59,111,135,149
damage_5589_jpg.rf.6ad08c89345f174c19b07812daa10333.jpg,256,170,Door,0,7,115,170
moderate_133_jpg.rf.6aeb166e05741847e966e8e09a600581.jpg,211,256,Bumper,31,126,168,231
moderate_66_jpg.rf.6af2752fccf0ac5e297737825f3cb8c9.jpg,256,192,Door,87,74,173,173
moderate_66_jpg.rf.6af2752fccf0ac5e297737825f3cb8c9.jpg,256,192,Fender,190,91,210,124
moderate_66_jpg.rf.6af2752fccf0ac5e297737825f3cb8c9.jpg,256,192,Door,73,119,87,156
moderate_66_jpg.rf.6af2752fccf0ac5e297737825f3cb8c9.jpg,256,192,Fender,176,69,213,101
moderate_180_jpg.rf.6b31fe181f2b6eb745c293fb51cf85ad.jpg,256,189,Bumper,2,107,238,179
minor_161_jpg.rf.6b23fc202e617b819828269e39616cc7.jpg,256,191,Fender,220,74,236,89
damage_959_jpg.rf.6b6e3b47cfb5e2c0be126ba9357b9e03.jpg,256,191,Fender,33,1,256,160
damage_959_jpg.rf.6b6e3b47cfb5e2c0be126ba9357b9e03.jpg,256,191,Bumper,62,151,250,191
damage_1402_jpg.rf.6b3a70ce1332dd1f368de7a5e6998e94.jpg,256,169,Bumper,19,2,207,169
moderate_259_jpg.rf.6b8fe77899d111bb167d5c70e7b7f502.jpg,256,170,Light,152,68,256,127
moderate_259_jpg.rf.6b8fe77899d111bb167d5c70e7b7f502.jpg,256,170,Fender,109,61,164,132
moderate_259_jpg.rf.6b8fe77899d111bb167d5c70e7b7f502.jpg,256,170,Bumper,105,122,256,170
damage_6652_jpg.rf.6b73c9c8e31dcc98ab8f7ff9ecd68e13.jpg,256,126,Windshield,4,0,256,126
moderate_306_jpg.rf.6b76d97bb6c1e9ba4ecc7e33aa72fd34.jpg,256,191,Bumper,107,100,250,191
moderate_306_jpg.rf.6b76d97bb6c1e9ba4ecc7e33aa72fd34.jpg,256,191,Fender,76,41,189,104
damage_6181_jpg.rf.fff57e5a4b7a2c8373b8acd1ade2eae5.jpg,256,172,Fender,58,40,256,168
damage_1826_jpg.rf.ffe528203e5b8f09a000357156e42501.jpg,256,170,Bonnet,16,12,218,85
damage_1826_jpg.rf.ffe528203e5b8f09a000357156e42501.jpg,256,170,Bumper,0,94,256,160
damage_5502_jpg.rf.9197c995e2d6965f50fef302fe792bba.jpg,256,170,Dickey,33,0,256,169
0045_JPEG.rf.926a09e970359e5df4913aef3895bad1.jpg,256,143,Fender,118,47,211,116
0045_JPEG.rf.926a09e970359e5df4913aef3895bad1.jpg,256,143,Door,70,55,125,116
0045_JPEG.rf.926a09e970359e5df4913aef3895bad1.jpg,256,143,Bumper,195,78,236,123
damage_7648_jpg.rf.91ed5e711a35856e81fe28fcd3b5a98d.jpg,256,180,Fender,32,25,195,136
damage_7648_jpg.rf.91ed5e711a35856e81fe28fcd3b5a98d.jpg,256,180,Bumper,5,108,129,178
minor_102_jpg.rf.91d9609ed898c1737858c06eb81fb603.jpg,256,185,Bumper,80,117,122,151
minor_102_jpg.rf.91d9609ed898c1737858c06eb81fb603.jpg,256,185,Light,84,134,125,152
minor_102_jpg.rf.91d9609ed898c1737858c06eb81fb603.jpg,256,185,Bonnet,165,106,201,129
damage_8917_jpg.rf.92ac56fca6d6fef70f0f64d830cd630a.jpg,256,191,Bumper,21,86,146,115
damage_8917_jpg.rf.92ac56fca6d6fef70f0f64d830cd630a.jpg,256,191,Dickey,38,52,118,90
damage_8917_jpg.rf.92ac56fca6d6fef70f0f64d830cd630a.jpg,256,191,Light,122,66,146,87
damage_8917_jpg.rf.92ac56fca6d6fef70f0f64d830cd630a.jpg,256,191,Light,10,60,44,83
damage_5584_jpg.rf.922bd30d64bc69728e915cebfa094cf5.jpg,256,170,Bumper,0,0,177,170
damage_922_jpg.rf.91d4a6c3a02e02cc3e7d8617308ddafb.jpg,256,170,Bumper,1,65,132,170
damage_922_jpg.rf.91d4a6c3a02e02cc3e7d8617308ddafb.jpg,256,170,Fender,68,30,88,64
0124_JPEG.rf.918f6efed35532cfe2a8fb110eccadda.jpg,256,178,Bumper,29,58,212,147
damage_6171_jpg.rf.91f4fbd2ecba967d2715e997cd4547eb.jpg,256,169,Light,42,44,152,169
damage_8263_jpg.rf.9297cea477a4dde01cafd10f06d3f11c.jpg,256,164,Door,13,39,237,118
damage_6074_jpg.rf.91f9015b5cb7be42425d6282113721fe.jpg,256,170,Fender,152,0,251,92
damage_6074_jpg.rf.91f9015b5cb7be42425d6282113721fe.jpg,256,170,Door,1,12,159,170
major_309_jpg.rf.91927b15ea42c43cd561af67a72ccf63.jpg,256,143,Bonnet,93,22,235,73
major_309_jpg.rf.91927b15ea42c43cd561af67a72ccf63.jpg,256,143,Light,132,61,176,87
major_309_jpg.rf.91927b15ea42c43cd561af67a72ccf63.jpg,256,143,Fender,82,43,138,82
major_309_jpg.rf.91927b15ea42c43cd561af67a72ccf63.jpg,256,143,Bumper,126,52,253,128
major_309_jpg.rf.91927b15ea42c43cd561af67a72ccf63.jpg,256,143,Door,28,1,78,74
moderate_3_jpg.rf.91949d8f6489e61555e3280e01d04d38.jpg,256,170,Dickey,62,39,210,91
moderate_3_jpg.rf.91949d8f6489e61555e3280e01d04d38.jpg,256,170,Bumper,45,67,239,157
0206_JPEG.rf.923766d751775be036b33c4a0a231ea4.jpg,256,143,Door,0,14,146,139
0206_JPEG.rf.923766d751775be036b33c4a0a231ea4.jpg,256,143,Windshield,156,34,252,81
0206_JPEG.rf.923766d751775be036b33c4a0a231ea4.jpg,256,143,Door,134,22,255,139
damage_780_jpg.rf.927cb2a69ea24b1abc61003998f41cae.jpg,256,170,Bumper,82,53,253,161
damage_780_jpg.rf.927cb2a69ea24b1abc61003998f41cae.jpg,256,170,Fender,13,4,153,62
moderate_205_jpg.rf.91be8a9194e3b2e4956f1a18b306805a.jpg,256,191,Windshield,101,56,254,191
moderate_205_jpg.rf.91be8a9194e3b2e4956f1a18b306805a.jpg,256,191,Fender,40,119,99,190
minor_251_jpg.rf.92274cb6819b872baf5a134fc803db72.jpg,256,191,Fender,80,26,212,140
minor_251_jpg.rf.92274cb6819b872baf5a134fc803db72.jpg,256,191,Door,14,95,96,144
moderate_128_jpg.rf.9234534346a95aaccc660be097c27457.jpg,256,170,Bumper,24,61,182,154
moderate_128_jpg.rf.9234534346a95aaccc660be097c27457.jpg,256,170,Bonnet,32,47,132,98
moderate_211_jpg.rf.91d24d8bd484298f9057500d6d4e78df.jpg,256,143,Bumper,94,35,184,93
damage_2356_jpg.rf.9275afe819e9aab0c47a6490564966d7.jpg,192,256,Bumper,9,52,187,188
major_295_jpg.rf.91bc0ee34c14516fb681375f0ab55d1f.jpg,256,191,Dickey,130,80,211,116
major_295_jpg.rf.91bc0ee34c14516fb681375f0ab55d1f.jpg,256,191,Bumper,113,105,219,152
major_295_jpg.rf.91bc0ee34c14516fb681375f0ab55d1f.jpg,256,191,Light,133,96,154,115
damage_4962_jpg.rf.9203e90ac8a9bd7500535c95b316f13e.jpg,256,170,Door,0,0,256,170
major_28_jpg.rf.92b7ce7d9fc6ccb301cfc52e8c3b2713.jpg,256,191,Bonnet,136,65,241,123
major_28_jpg.rf.92b7ce7d9fc6ccb301cfc52e8c3b2713.jpg,256,191,Windshield,85,39,184,84
major_28_jpg.rf.92b7ce7d9fc6ccb301cfc52e8c3b2713.jpg,256,191,Fender,103,68,192,164
major_28_jpg.rf.92b7ce7d9fc6ccb301cfc52e8c3b2713.jpg,256,191,Door,47,73,107,153
damage_154_jpg.rf.926684d624b4b4122c9d04fac57cf9f2.jpg,256,170,Bumper,5,88,242,170
damage_154_jpg.rf.926684d624b4b4122c9d04fac57cf9f2.jpg,256,170,Dickey,16,57,161,117
moderate_249_jpg.rf.9240167138cc7964e81922c3aa52feb7.jpg,256,191,Door,2,20,201,191
damage_5266_jpg.rf.92909f24995af23a158fc74f20a0e2f7.jpg,256,170,Bumper,26,44,255,168
damage_9032_jpg.rf.92d86f47b04bdc721151bd63df85a583.jpg,256,138,Bumper,36,56,157,135
damage_9032_jpg.rf.92d86f47b04bdc721151bd63df85a583.jpg,256,138,Fender,155,45,196,80
damage_9032_jpg.rf.92d86f47b04bdc721151bd63df85a583.jpg,256,138,Dickey,72,12,160,59
major_20_jpg.rf.92cdc73c5a5adeb1624f33890f1c5d01.jpg,256,148,Door,115,80,216,124
major_20_jpg.rf.92cdc73c5a5adeb1624f33890f1c5d01.jpg,256,148,Fender,12,40,104,117
damage_444_jpg.rf.92e3527e37dfb25f8498d118c387d55e.jpg,256,170,Windshield,51,0,256,170
minor_37_jpg.rf.92ecf890366a92322330e51626455c03.jpg,256,143,Door,126,83,222,136
minor_37_jpg.rf.92ecf890366a92322330e51626455c03.jpg,256,143,Door,96,36,133,86
damage_4756_jpg.rf.931a026a55f8173a7e21410d78184591.jpg,256,256,Bumper,72,17,256,178
minor_143_jpg.rf.930dc991401e2b845770179bc2979b28.jpg,231,256,Fender,50,40,186,228
damage_6638_jpg.rf.93046be2ca6ab6f2e853247b3ddc3a09.jpg,256,170,Windshield,0,0,221,170
damage_3981_jpg.rf.9328cab23b65ed809acceebec8fd6140.jpg,256,170,Fender,29,26,199,111
damage_3981_jpg.rf.9328cab23b65ed809acceebec8fd6140.jpg,256,170,Bumper,81,68,241,170
damage_7969_jpg.rf.931f52f31c50cc5018871b5b313671cb.jpg,256,172,Windshield,0,0,256,172
moderate_314_jpg.rf.9357622badc27dfa3277c731955a4a35.jpg,256,191,Bumper,100,112,225,145
moderate_314_jpg.rf.9357622badc27dfa3277c731955a4a35.jpg,256,191,Bonnet,67,58,192,104
moderate_314_jpg.rf.9357622badc27dfa3277c731955a4a35.jpg,256,191,Light,177,79,197,98
damage_4571_jpg.rf.937e2482858122e077a26a5c3705b5ea.jpg,256,170,Bumper,129,26,256,170
damage_4211_jpg.rf.93773ee05570098617b099f9343ccf97.jpg,256,170,Door,64,1,198,170
damage_3445_jpg.rf.936b027253a392040d40a71feb657b8f.jpg,256,170,Windshield,9,0,256,169
0034_JPEG.rf.93897d1c898ebf3d39150c2fc2e2e46e.jpg,256,191,Door,107,52,170,121
damage_5587_jpg.rf.9385dc872b1c4a441d2451ef44da6898.jpg,256,170,Door,0,1,128,170
damage_5587_jpg.rf.9385dc872b1c4a441d2451ef44da6898.jpg,256,170,Fender,121,0,256,168
damage_3890_jpg.rf.93aa787e69a9cdc2a91826655b58af19.jpg,256,192,Fender,0,0,128,192
damage_3890_jpg.rf.93aa787e69a9cdc2a91826655b58af19.jpg,256,192,Light,128,21,247,168
damage_9031_jpg.rf.93a32641e16b49cf0746afc12b724f40.jpg,256,181,Bumper,73,109,143,157
damage_9031_jpg.rf.93a32641e16b49cf0746afc12b724f40.jpg,256,181,Light,105,82,124,109
damage_5427_jpg.rf.93ac6b8c2fa63b69f9f480c0b77cc4bc.jpg,170,256,Fender,0,0,170,198
damage_861_jpg.rf.93b0f2287ed342f5667e518bc6bb8b20.jpg,256,166,Light,35,39,256,145
damage_861_jpg.rf.93b0f2287ed342f5667e518bc6bb8b20.jpg,256,166,Bonnet,41,0,253,54
damage_4138_jpg.rf.93c028f62fb80a40d4341e37db7d765f.jpg,256,170,Bumper,71,32,249,153
damage_4782_jpg.rf.93f32a276c54423cc9809b7cd5478cd9.jpg,256,170,Door,100,54,169,133
moderate_276_jpg.rf.93d1ad458e6fe89e131447a13e04db1d.jpg,256,191,Fender,39,55,213,113
0193_JPEG.rf.93e415d72b5666b51cb6b753865cbf2d.jpg,256,191,Light,84,31,152,68
0193_JPEG.rf.93e415d72b5666b51cb6b753865cbf2d.jpg,256,191,Bumper,61,69,189,151
moderate_226_jpg.rf.94168d7a3a405f90dee5d8816e43f651.jpg,256,191,Bumper,64,115,193,160
moderate_226_jpg.rf.94168d7a3a405f90dee5d8816e43f651.jpg,256,191,Light,142,108,193,128
moderate_226_jpg.rf.94168d7a3a405f90dee5d8816e43f651.jpg,256,191,Dickey,75,89,166,126
minor_146_jpg.rf.9402b4e3e3e41979917dec2ddcd1a4ef.jpg,256,156,Fender,101,79,135,104
minor_146_jpg.rf.9402b4e3e3e41979917dec2ddcd1a4ef.jpg,256,156,Bumper,110,95,141,120
minor_167_jpg.rf.9418d189bb9382e74f3c1d0bc18f07b1.jpg,256,215,Bumper,33,112,223,175
damage_6669_jpg.rf.940d619f0c65821bd58a4354151547cc.jpg,256,170,Windshield,0,0,256,170
damage_8462_jpg.rf.94262b99ac27983782967e9ba5bdaf99.jpg,256,191,Dickey,70,25,227,103
damage_8462_jpg.rf.94262b99ac27983782967e9ba5bdaf99.jpg,256,191,Bumper,37,74,234,167
damage_7170_jpg.rf.944474187b60dc94b0265b2138000a82.jpg,256,144,Bumper,136,61,177,139
minor_42_jpg.rf.942abfe560d9499a9faeb3b233b9b191.jpg,256,170,Door,67,19,145,153
damage_8941_jpg.rf.945270b7f1e1d8feabf4826dd0b7c9c3.jpg,256,189,Dickey,53,64,160,124
damage_8941_jpg.rf.945270b7f1e1d8feabf4826dd0b7c9c3.jpg,256,189,Bumper,65,121,177,158
damage_8872_jpg.rf.945ffabcc88f01518e93b24f10a76eb8.jpg,256,153,Bumper,7,47,245,112
0072_JPEG.rf.9463a6dd999df403180658cdd99758c0.jpg,256,191,Bumper,3,101,256,191
0072_JPEG.rf.9463a6dd999df403180658cdd99758c0.jpg,256,191,Bonnet,15,0,220,36
major_107_jpg.rf.9461fe469df4aff8ab1c375321a11c6f.jpg,255,84,Bonnet,28,29,124,69
major_107_jpg.rf.9461fe469df4aff8ab1c375321a11c6f.jpg,255,84,Fender,37,47,127,83
major_107_jpg.rf.9461fe469df4aff8ab1c375321a11c6f.jpg,255,84,Bumper,26,70,80,84
damage_3871_jpg.rf.948c54b61758d2feb87fefad4672571f.jpg,256,170,Bumper,19,40,256,153
moderate_57_jpg.rf.949b749488b574f0b5595a169294272a.jpg,256,191,Windshield,0,60,251,174
0227_JPEG.rf.94b0be6e91942c7f29a57e855e267ffb.jpg,256,191,Door,82,97,219,168
moderate_192_jpg.rf.94b7c836a03d37818b3ac7e286c697da.jpg,256,191,Bumper,56,117,208,174
